season,week,contestant,method,judges_score,is_eliminated,mean_fan_vote,ci_lower,ci_upper,ci_width
29,9,Kaitlyn Bristowe,rank,30.0,False,0.12042289082343355,0.015148051433160878,0.26918734249795107,0.2540392910647902
29,10,Skai Jackson,rank,28.5,True,0.07031329093022111,0.0034923303636061123,0.16998138542101027,0.16648905505740416
29,10,Justina Machado,rank,29.0,False,0.18840804009360818,0.03758938357282219,0.4448885656544947,0.4072991820816725
29,10,Johnny Weir,rank,28.5,True,0.06693463025398229,0.0034781938161510886,0.15394166687229083,0.15046347305613975
29,10,Nev Schulman,rank,30.0,False,0.16717158897007334,0.01923750101556815,0.4436240873208684,0.42438658630530024
29,10,Nelly,rank,28.0,False,0.26219816284794073,0.10489714905331904,0.45769325232243596,0.3527961032691169
29,10,Kaitlyn Bristowe,rank,30.0,False,0.24497428690417403,0.038487637562436366,0.5697753208448184,0.5312876832823821
29,11,Justina Machado,rank,30.0,False,0.08802191959062339,0.006954278252217997,0.20314717762749368,0.19619289937527568
29,11,Nev Schulman,rank,30.0,False,0.27302960341601,0.12196582485638552,0.3983939364213337,0.2764281115649482
29,11,Nelly,rank,28.5,False,0.17228916364134472,0.0693153441432031,0.2707608034207931,0.20144545927759
29,11,Kaitlyn Bristowe,rank,30.0,False,0.4666593133520215,0.2986513645310635,0.74412719492055,0.4454758303894865
30,2,Martin Kove,rank,15.0,True,0.010004331717970775,-0.04378938092439964,0.03748896551419459,0.08127834643859423
30,2,Brian Austin Green,rank,23.0,False,0.060684750857795594,-0.00862426160861501,0.15936045535933643,0.16798471696795145
30,2,Melora Hardin,rank,27.0,False,0.07600191732673357,-0.0406097454750171,0.21017512861971321,0.2507848740947303
30,2,Matt James,rank,22.0,False,0.08246227183692521,0.010747428245089414,0.21339546826527153,0.2026480400201821
30,2,"Mike ""The Miz"" Mizanin",rank,26.0,False,0.06651010759077432,-0.008828869144276382,0.19390540099282955,0.20273427013710593
30,2,Suni Lee,rank,28.0,False,0.03985675784306542,-0.05025412966931142,0.16315665500956064,0.21341078467887206
30,2,Iman Shumpert,rank,25.0,False,0.08348887475679531,-0.03743666479680696,0.2568001991089738,0.29423686390578074
30,2,Cody Rigsby,rank,24.0,False,0.07319351778933463,0.00282174769618216,0.2627356353450899,0.25991388764890777
30,2,Melanie C,rank,30.0,False,0.07927721759635405,0.0004388451815317898,0.2343232250548864,0.23388437987335461
30,2,Jimmie Allen,rank,27.0,False,0.069580447606119,-0.023569542839934808,0.20931536630203124,0.23288490914196605
30,2,Olivia Jade,rank,27.0,False,0.06261782787070055,-0.042553111637043436,0.17119028893825705,0.2137434005753005
30,2,JoJo Siwa,rank,31.0,False,0.07485901777857547,-0.033872631010614856,0.20430471656572732,0.23817734757634218
30,2,Christine Chiu,rank,24.0,False,0.07504930675531978,2.2752036586793506e-05,0.22354337220489232,0.2235206201683055
30,2,Kenya Moore,rank,24.0,False,0.05589417924421449,-0.04654728947978789,0.18129304760734655,0.22784033708713444
30,2,Amanda Kloots,rank,32.0,False,0.09051947342932228,0.003903511493191981,0.24534666700525476,0.24144315551206277
30,3,Brian Austin Green,rank,19.0,False,0.07862690974224697,0.03651498598134264,0.15709383217010203,0.12057884618875939
30,3,Melora Hardin,rank,23.0,False,0.06530493975114801,-0.03075147255592752,0.22651965278675545,0.257271125342683
30,3,Matt James,rank,20.0,False,0.09419789259136413,0.01528366939851516,0.37412766678251275,0.3588439973839976
30,3,"Mike ""The Miz"" Mizanin",rank,22.0,False,0.06994010441941036,0.01281939520802805,0.17775921257987257,0.16493981737184452
30,3,Suni Lee,rank,21.0,False,0.07021751886098358,0.0052205672639178136,0.16406969225130072,0.1588491249873829
30,3,Iman Shumpert,rank,19.0,False,0.08910597658193872,0.034998179898280676,0.17074209484684127,0.13574391494856058
30,3,Cody Rigsby,rank,18.0,False,0.11037212801832266,0.035694091209237847,0.24498012074010672,0.2092860295308689
30,3,Melanie C,rank,22.0,False,0.06834597950242326,0.0019375641489035728,0.18226964074133203,0.18033207659242845
30,3,Jimmie Allen,rank,20.0,False,0.07563127860411382,0.018013035512222154,0.21488272729785723,0.19686969178563507
30,3,Olivia Jade,rank,24.0,False,0.046184067896335314,-0.023482098907296252,0.11874714666349162,0.14222924557078787
30,3,JoJo Siwa,rank,24.0,False,0.11564229360832269,0.0001271797514221084,0.32722503119569146,0.32709785144426934
30,3,Christine Chiu,rank,21.0,True,0.005122555484993539,-0.038768501544278515,0.03597271264183638,0.0747412141861149
30,3,Kenya Moore,rank,21.0,False,0.057387242299260136,0.004162329105971916,0.14061644327367276,0.13645411416770084
30,3,Amanda Kloots,rank,24.0,False,0.05392111263913993,-0.012546193915322905,0.14072839059311024,0.15327458450843315
30,4,Brian Austin Green,rank,26.0,True,0.033770199005439414,-0.01569046153962699,0.08361498486049809,0.09930544640012509
30,4,Melora Hardin,rank,36.5,False,0.062453127729829805,-0.012829217756348862,0.22187490816199618,0.23470412591834505
30,4,Matt James,rank,28.5,True,0.025993340524880948,-0.02203885072491852,0.07508624096384582,0.09712509168876435
30,4,"Mike ""The Miz"" Mizanin",rank,32.5,False,0.08286625766936336,0.00036664212451196815,0.20122802450270544,0.20086138237819348
30,4,Suni Lee,rank,34.0,False,0.07937181245232243,-0.07579117759191559,0.24803126696179204,0.3238224445537076
30,4,Iman Shumpert,rank,31.5,False,0.0687353297490656,0.004510219616302394,0.16714823172676516,0.16263801211046275
30,4,Cody Rigsby,rank,29.0,False,0.09990298766856658,0.01656193224903167,0.2249697644155422,0.20840783216651054
30,4,Melanie C,rank,33.0,False,0.09243107005133834,0.002662252580807916,0.27562627131589457,0.27296401873508663
30,4,Jimmie Allen,rank,32.5,False,0.08332290385562559,0.011286408710934212,0.24598427178558072,0.23469786307464652
30,4,Olivia Jade,rank,35.0,False,0.059150666399003134,0.0020313268678372144,0.1577432916399474,0.1557119647721102
30,4,JoJo Siwa,rank,35.0,False,0.06931119978660072,0.0009340342905897553,0.14994882509476942,0.14901479080417968
30,4,Kenya Moore,rank,29.5,False,0.11394482702811087,0.020357085226697033,0.2898335205469463,0.26947643532024923
30,4,Amanda Kloots,rank,34.0,False,0.12874627807985398,0.011021771839775237,0.2987148421863406,0.2876930703465653
30,5,Melora Hardin,rank,36.0,False,0.07286022810196954,0.007653354720877498,0.24577913501981433,0.23812578029893683
30,5,"Mike ""The Miz"" Mizanin",rank,32.0,False,0.08528190311078536,0.028420896220514472,0.18195777182168715,0.15353687560117268
30,5,Suni Lee,rank,36.0,False,0.12474033592335482,0.01553855208564469,0.25970560812193305,0.24416705603628835
30,5,Iman Shumpert,rank,28.0,False,0.13661354076174437,0.03841452428327348,0.36837836203036356,0.3299638377470901
30,5,Cody Rigsby,rank,32.0,False,0.1229641996838634,0.0252841773400983,0.2783323794424236,0.2530482021023253
30,5,Melanie C,rank,36.0,True,0.006851441319663411,-0.03272397247235518,0.03781813115579647,0.07054210362815165
30,5,Jimmie Allen,rank,34.0,False,0.09207778849674093,0.013684576507726053,0.22694268993980976,0.2132581134320837
30,5,Olivia Jade,rank,36.0,False,0.061498262392882336,0.0007793330018544611,0.15824115440776368,0.15746182140590922
30,5,JoJo Siwa,rank,40.0,False,0.10090081750095736,0.007705170985443225,0.2993096082025502,0.291604437217107
30,5,Kenya Moore,rank,36.0,False,0.09715272993920718,0.004692297141391855,0.3308428472559129,0.32615055011452104
30,5,Amanda Kloots,rank,39.0,False,0.09905875276883233,-0.037703507913863246,0.35550835446448675,0.39321186237835
30,6,Melora Hardin,rank,34.0,False,0.1120762989991651,0.03163822785637044,0.21573274860126088,0.18409452074489044
30,6,"Mike ""The Miz"" Mizanin",rank,34.0,False,0.10133275571048793,0.03232941199466216,0.19243506561266926,0.1601056536180071
30,6,Suni Lee,rank,36.0,False,0.1035989640106013,0.012853335445084404,0.28191867738376625,0.26906534193868187
30,6,Iman Shumpert,rank,40.0,False,0.12165121011246616,0.0009679592249982014,0.29096882259948686,0.29000086337448866
30,6,Cody Rigsby,rank,36.0,False,0.10726885504082266,0.007852767889220794,0.2599777712642331,0.2521250033750123
30,6,Jimmie Allen,rank,38.0,False,0.08635330414012408,0.0016402511787825744,0.20662162121532326,0.20498137003654068
30,6,Olivia Jade,rank,36.0,False,0.12433319447987835,0.02207298278070184,0.3035273083924068,0.28145432561170497
30,6,JoJo Siwa,rank,40.0,False,0.14605372145268955,0.014511033499353928,0.2565287282424228,0.24201769474306886
30,6,Kenya Moore,rank,32.0,True,0.03671500077238297,0.000259738222541446,0.08494566211988441,0.08468592389734297
30,6,Amanda Kloots,rank,38.0,False,0.060616695281382096,0.000739435307801746,0.15909726385393616,0.15835782854613442
30,7,Melora Hardin,rank,38.0,False,0.13619264620975874,0.01062200557848604,0.3450080043504804,0.3343859987719944
30,7,"Mike ""The Miz"" Mizanin",rank,32.0,True,0.03881171873027067,-0.01654079864707173,0.09648572995562371,0.11302652860269544
30,7,Suni Lee,rank,34.0,False,0.12164052174894714,0.04113689107332098,0.3475829193416867,0.30644602826836576
30,7,Iman Shumpert,rank,34.0,False,0.15312884988823547,0.04293070794210354,0.3312747710842262,0.2883440631421227
30,7,Cody Rigsby,rank,36.0,False,0.10716854633707762,0.008775145058849246,0.24032023045687712,0.23154508539802787
30,7,Jimmie Allen,rank,38.0,False,0.07442051768595581,0.0015017797488746949,0.20110638826660074,0.19960460851772605
30,7,Olivia Jade,rank,42.0,False,0.18107787810334117,0.012012166662782778,0.4382086538695755,0.42619648720679276
30,7,JoJo Siwa,rank,39.0,False,0.0779168451977422,0.0012988999818583646,0.18888396150978223,0.18758506152792387
30,7,Amanda Kloots,rank,34.0,False,0.10964247609867013,0.030891930034916994,0.19890341911980444,0.16801148908488744
30,8,Melora Hardin,rank,42.0,False,0.23785510867902854,0.03325961427200589,0.41812234501537915,0.38486273074337324
30,8,Suni Lee,rank,42.0,False,0.09860970135123823,0.0062670893561286994,0.2702406584390926,0.26397356908296393
30,8,Iman Shumpert,rank,35.0,False,0.16915032244851003,0.04865316184936231,0.37151928347455077,0.32286612162518846
30,8,Cody Rigsby,rank,38.0,False,0.14100366997649202,0.03366981192284118,0.282467228487229,0.2487974165643878
30,8,Jimmie Allen,rank,32.0,True,0.07214887560104062,0.004506398482361455,0.162135842182539,0.15762944370017754
30,8,Olivia Jade,rank,36.0,True,0.04161250480918596,-0.008262292918482147,0.09475616614844382,0.10301845906692596
30,8,JoJo Siwa,rank,41.0,False,0.11823887925769037,0.011630710686107925,0.3022320080963087,0.29060129741020074
30,8,Amanda Kloots,rank,42.0,False,0.12138093787681264,0.014652706790581137,0.28409639519268964,0.2694436884021085
30,9,Melora Hardin,rank,36.0,True,0.06283071304827846,0.005184980396588796,0.1391467106223254,0.1339617302257366
30,9,Suni Lee,rank,37.5,True,0.060034533918198144,0.0011112490968181975,0.1606569197108647,0.1595456706140465
30,9,Iman Shumpert,rank,37.5,False,0.20089446103587028,0.05604850748946924,0.4126996109992126,0.3566511035097434
30,9,Cody Rigsby,rank,35.5,False,0.2216711919976869,0.04845451939769622,0.3748615297256175,0.32640701032792124
30,9,JoJo Siwa,rank,40.0,False,0.2772185167979139,0.016343379777179777,0.5261125013964131,0.5097691216192333
30,9,Amanda Kloots,rank,39.5,False,0.1773505832020506,0.018662321902582026,0.3777488527974922,0.35908653089491016
30,10,Iman Shumpert,rank,40.0,False,0.5533735271561406,0.3460501100644049,0.8880594063135137,0.5420092962491088
30,10,Cody Rigsby,rank,38.0,False,0.1623070677593926,0.04938635723841776,0.3924616983667054,0.34307534112828764
30,10,JoJo Siwa,rank,40.0,False,0.22012444877994325,0.03120102914277402,0.41556086796666847,0.38435983882389446
30,10,Amanda Kloots,rank,39.0,False,0.06419495630452178,0.00013973316118127916,0.14548084907717976,0.1453411159159985
31,1,Jason Lewis,rank,18.0,True,0.007980061171222933,-0.042420311127228744,0.037990486221799215,0.08041079734902795
31,1,Cheryl Ladd,rank,21.0,False,0.09624233862366986,0.011144194576518399,0.22467437558055653,0.21353018100403814
31,1,Selma Blair,rank,28.0,False,0.05426084459445497,-0.04432220748817633,0.15084181501991242,0.19516402250808876
31,1,Joseph Baena,rank,23.0,False,0.0677222985720607,-0.008559423919643726,0.1721059163647779,0.18066534028442163
31,1,Trevor Donovan,rank,21.0,False,0.05936375388043911,-0.011644665275059224,0.18574363675849723,0.19738830203355645
31,1,Daniel Durant,rank,27.0,False,0.07372643521634603,-0.014187503185427233,0.2256822123643229,0.23986971554975012
31,1,Wayne Brady,rank,29.0,False,0.04945716070140585,-0.01397626840030549,0.13056836600923588,0.14454463440954138
31,1,Sam Champion,rank,20.0,False,0.06417148593740317,0.010802241684632063,0.14938928456879275,0.13858704288416068
31,1,Jessie James Decker,rank,20.0,False,0.057713086316723554,0.009354123827025516,0.12292623096506473,0.11357210713803922
31,1,Jordin Sparks,rank,26.0,False,0.0482447912542942,-0.05307615428787618,0.16615837591681187,0.21923453020468806
31,1,Heidi D'Amelio,rank,24.0,False,0.06741712957146619,-0.005822667871648236,0.16067901406428634,0.16650168193593456
31,1,Charli D'Amelio,rank,32.0,False,0.04543837792183883,-0.022533648892596216,0.122130766330514,0.14466441522311022
31,1,Teresa Giudice,rank,20.0,False,0.06507698666558534,0.009981561188383458,0.1395736744942745,0.12959211330589104
31,1,Vinny Guadagnino,rank,17.0,False,0.12254468646104487,0.011360280539678032,0.3086518918737178,0.29729161133403975
31,1,Shangela,rank,28.0,False,0.06002271683162882,0.003459681299968289,0.1661988354878473,0.16273915418787901
31,1,Gabby Windey,rank,28.0,False,0.060617846280415784,-0.030218097373083654,0.185099369833079,0.21531746720616265
31,2,Cheryl Ladd,rank,21.0,False,0.08761925318225493,0.013452385765530001,0.20176873750183522,0.1883163517363052
31,2,Selma Blair,rank,28.0,False,0.04562308761131018,-0.03015506491502388,0.11520613116975217,0.14536119608477605
31,2,Joseph Baena,rank,24.0,False,0.07487843830674985,0.010679342092812814,0.17814247911616327,0.16746313702335044
31,2,Trevor Donovan,rank,30.0,False,0.06807538860927535,0.0008808032695906201,0.1547610907558779,0.1538802874862873
31,2,Daniel Durant,rank,29.0,False,0.09267121661141872,-0.004626371214138745,0.2827345598997814,0.28736093111392014
31,2,Wayne Brady,rank,32.0,False,0.07681228700070977,0.005219542651178178,0.17183636938963315,0.16661682673845496
31,2,Sam Champion,rank,26.0,False,0.06473565767914852,-0.005098081114608974,0.16088335379791574,0.1659814349125247
31,2,Jessie James Decker,rank,25.0,False,0.06914417559804265,0.004737509130380638,0.20636013281738935,0.20162262368700873
31,2,Jordin Sparks,rank,27.0,False,0.07859491392523414,-0.013148781195642171,0.1900822735700896,0.20323105476573178
31,2,Heidi D'Amelio,rank,28.0,False,0.08247782978604978,0.0062034535800378765,0.19426428990753244,0.18806083632749457
31,2,Charli D'Amelio,rank,32.0,False,0.06803916186419792,0.0016189968011738121,0.22067042304209078,0.21905142624091697
31,2,Teresa Giudice,rank,23.0,True,0.013740862138716359,-0.029242821241687506,0.0554955285920575,0.08473834983374501
31,2,Vinny Guadagnino,rank,27.0,False,0.05855566605456854,-0.01373771348324139,0.12778373359687212,0.1415214470801135
31,2,Shangela,rank,28.0,False,0.06852629811740014,0.0008771352973914043,0.168527291152588,0.1676501558551966
31,2,Gabby Windey,rank,32.0,False,0.0505057635149206,-0.015429395502096755,0.12967059103563844,0.1450999865377352
31,3,Cheryl Ladd,rank,24.0,True,0.01640289449771205,-0.04148106926797364,0.051128207627049956,0.0926092768950236
31,3,Selma Blair,rank,28.0,False,0.053059398959504726,-0.018711113798999167,0.16361403506184208,0.18232514886084125
31,3,Joseph Baena,rank,29.0,False,0.06644291797238686,-0.005178160107244999,0.1933355081579516,0.19851366826519662
31,3,Trevor Donovan,rank,27.0,False,0.07306495184078902,0.008494413133747056,0.17837262748921565,0.1698782143554686
31,3,Daniel Durant,rank,31.0,False,0.07312149270314158,-0.012876263098141369,0.17883267307256873,0.1917089361707101
31,3,Wayne Brady,rank,33.0,False,0.10990624066694141,0.007633773340799371,0.3110484683678723,0.30341469502707297
31,3,Sam Champion,rank,25.0,False,0.09636717301740054,0.02836683869993574,0.19700057785288771,0.168633739152952
31,3,Jessie James Decker,rank,26.0,False,0.08128906039072413,-0.03341075395959615,0.2739033223618817,0.30731407632147784
31,3,Jordin Sparks,rank,29.0,False,0.07375667725751364,-0.01249187922042469,0.1988016492208047,0.2112935284412294
31,3,Heidi D'Amelio,rank,32.0,False,0.08629059250703618,-0.014650840019470961,0.2790002728164138,0.2936511128358848
31,3,Charli D'Amelio,rank,33.0,False,0.059538562824941764,-0.010151188164457897,0.12877378000825773,0.13892496817271563
31,3,Vinny Guadagnino,rank,23.0,False,0.07591382345995093,0.019479781614835483,0.16848877452837177,0.14900899291353628
31,3,Shangela,rank,30.0,False,0.06846232176040712,-0.000788945833691837,0.15446689102420819,0.1552558368579
31,3,Gabby Windey,rank,33.0,False,0.06638389214154988,-0.03402609025380171,0.17309627263819855,0.20712236289200026
31,4,Selma Blair,rank,32.0,False,0.0846227181502764,-0.007666591724969715,0.18366330571070696,0.1913298974356767
31,4,Joseph Baena,rank,28.0,False,0.09376639827860923,0.016994346402299805,0.2367571617068927,0.2197628153045929
31,4,Trevor Donovan,rank,28.0,False,0.07711929061342841,0.015867687371857314,0.1701607221708858,0.15429303479902848
31,4,Daniel Durant,rank,29.0,False,0.09105256126646796,-0.017815156038837,0.2707507872533366,0.2885659432921736
31,4,Wayne Brady,rank,36.0,False,0.08057455788987977,-0.010359366110153251,0.2660275573019254,0.27638692341207866
31,4,Sam Champion,rank,25.0,True,0.01726004447795502,-0.03443254656625969,0.050894902784411944,0.08532744935067163
31,4,Jessie James Decker,rank,31.0,False,0.06932001845313028,0.00022759002347860768,0.1672145139122317,0.16698692388875308
31,4,Jordin Sparks,rank,34.0,False,0.08163494296042301,-0.00608400933891904,0.24451650656898194,0.250600515907901
31,4,Heidi D'Amelio,rank,34.0,False,0.08314874679573664,-0.014575714871888194,0.2253561533057005,0.2399318681775887
31,4,Charli D'Amelio,rank,36.0,False,0.06697208443574795,-0.0019246043842393798,0.18555973289795488,0.18748433728219427
31,4,Vinny Guadagnino,rank,29.0,False,0.1299881173065019,0.00925022890131235,0.3071167969293325,0.2978665680280202
31,4,Shangela,rank,32.0,False,0.06035987982514942,-0.039205973322956,0.17243840591405576,0.21164437923701176
31,4,Gabby Windey,rank,36.0,False,0.06418063954669329,-0.024994670512218216,0.18571749098271537,0.21071216149493358
31,5,Selma Blair,rank,40.0,False,0.06547619922887302,-0.0023141274958305355,0.18355349374658012,0.18586762124241066
31,5,Joseph Baena,rank,35.0,True,0.015152364395770132,-0.06659493651658324,0.05625734745743325,0.12285228397401649
31,5,Trevor Donovan,rank,36.0,False,0.08395835413510855,0.006825821179661767,0.21705104441591958,0.2102252232362578
31,5,Daniel Durant,rank,33.5,False,0.07967041651170811,0.017742533274496243,0.20066473635815749,0.18292220308366125
31,5,Wayne Brady,rank,41.0,False,0.09185880886491814,0.0016427569392436859,0.2503400204891547,0.24869726354991104
31,5,Jessie James Decker,rank,36.0,False,0.07191516653612219,0.007765700061570985,0.15377874085660734,0.14601304079503635
31,5,Jordin Sparks,rank,35.5,False,0.17097373016601305,0.025117188033693595,0.30821347735912236,0.28309628932542874
31,5,Heidi D'Amelio,rank,39.0,False,0.0806605613259171,0.003293164087138532,0.2434292404381936,0.24013607635105508
31,5,Charli D'Amelio,rank,42.0,False,0.08218596417586983,-0.007382338773829012,0.2114799022345265,0.21886224100835552
31,5,Vinny Guadagnino,rank,31.0,False,0.11072809048724161,0.023238827705723004,0.2764390331385572,0.2532002054328342
31,5,Shangela,rank,38.5,False,0.07645044446536457,1.10357999332511e-05,0.2154400477445159,0.21542901194458264
31,5,Gabby Windey,rank,41.0,False,0.07096989970709297,0.003927024334031481,0.19770095581014602,0.19377393147611455
31,6,Trevor Donovan,rank,34.0,False,0.08947284041752421,0.02716527829786175,0.18669154068757804,0.1595262623897163
31,6,Daniel Durant,rank,34.0,False,0.08617265801292864,0.022506987696927536,0.18441886228788656,0.16191187459095902
31,6,Wayne Brady,rank,34.0,False,0.13399608716769343,0.017877750028379887,0.31124746503136147,0.2933697150029816
31,6,Jessie James Decker,rank,32.0,True,0.021862409433686954,-0.0039984166578053626,0.056702477196287904,0.06070089385409327
31,6,Jordin Sparks,rank,34.0,False,0.08199186922627513,0.02201847609354826,0.1686693373766118,0.14665086128306354
31,6,Heidi D'Amelio,rank,36.0,False,0.09850104594398364,0.008516010772047597,0.2851930415880683,0.2766770308160207
31,6,Charli D'Amelio,rank,40.0,False,0.15476684892795348,0.008753973283251032,0.3683216162363471,0.35956764295309607
31,6,Vinny Guadagnino,rank,28.0,False,0.09399205617179494,0.022281680013654673,0.23454365167792582,0.21226197166427113
31,6,Shangela,rank,36.0,False,0.15831050026928176,0.0037069716132114502,0.3971145146433508,0.39340754303013936
31,6,Gabby Windey,rank,37.0,False,0.08093368442887636,-0.012491412720174913,0.1970774531745385,0.2095688658947134
31,7,Trevor Donovan,rank,39.0,False,0.2089526223930414,0.009663554772997164,0.5076419627857286,0.4979784080127314
31,7,Daniel Durant,rank,36.5,False,0.10271011381139705,0.011807812901740433,0.23064392923899527,0.21883611633725483
31,7,Wayne Brady,rank,38.0,False,0.10436126482013482,0.012944436300811123,0.264150677504667,0.2512062412038559
31,7,Jordin Sparks,rank,34.5,True,0.037005479196223906,-0.0050614831449800335,0.09219668358720506,0.0972581667321851
31,7,Heidi D'Amelio,rank,35.0,False,0.1315814975759852,0.02231057877829503,0.311507660830061,0.289197082051766
31,7,Charli D'Amelio,rank,39.0,False,0.09771686734470764,0.005290116643684229,0.22910078958866198,0.22381067294497775
31,7,Vinny Guadagnino,rank,31.5,False,0.1491488970868034,0.03606898152939061,0.3566044241303638,0.3205354426009732
31,7,Shangela,rank,36.5,False,0.08176755994405398,0.007896276541495346,0.22965584068283434,0.221759564141339
31,7,Gabby Windey,rank,35.5,False,0.08675569782765134,0.0009289916725619442,0.22010833946878416,0.21917934779622222
31,8,Trevor Donovan,rank,39.0,False,0.13529820368532455,0.05288550036321842,0.28884627366701915,0.23596077330380072
31,8,Daniel Durant,rank,39.0,False,0.17782188649739397,0.06743141606272238,0.3609399078062196,0.29350849174349725
31,8,Wayne Brady,rank,45.0,False,0.13608324423188387,0.006720504078967224,0.39798996149996674,0.3912694574209995
31,8,Heidi D'Amelio,rank,35.0,True,0.05899010593768494,0.0014211130937347924,0.14354066972680565,0.14211955663307085
31,8,Charli D'Amelio,rank,45.0,False,0.08204487357375158,0.002416670775500687,0.19309295474892563,0.19067628397342495
31,8,Vinny Guadagnino,rank,29.0,True,0.06642152643999194,0.0029668348758946986,0.16851026787105963,0.16554343299516494
31,8,Shangela,rank,42.0,False,0.1746120352922135,0.02286238487598661,0.3937055853219348,0.37084320044594815
31,8,Gabby Windey,rank,40.0,False,0.16872812434175494,0.009928283657122311,0.49098229844643926,0.481054014789317
31,9,Trevor Donovan,rank,32.5,True,0.10795609995489382,0.006701824801891694,0.23498876691192416,0.22828694211003248
31,9,Daniel Durant,rank,34.5,True,0.07389497612973935,0.005965322242491619,0.17301182950956578,0.16704650726707415
31,9,Wayne Brady,rank,36.5,False,0.20707288223453854,0.0658329987053371,0.36939267727900665,0.30355967857366956
31,9,Charli D'Amelio,rank,40.0,False,0.21832641744492357,0.014101826583256623,0.7271260341423877,0.7130242075591311
31,9,Shangela,rank,36.5,False,0.2591682327662314,0.036713998316161386,0.45096506835980044,0.41425107004363904
31,9,Gabby Windey,rank,40.0,False,0.133581391469672,0.011702372880612898,0.3637122957605331,0.3520099228799202
31,10,Wayne Brady,rank,38.0,False,0.21179368978777782,0.06708547086137062,0.3578044382937051,0.2907189674323345
31,10,Charli D'Amelio,rank,40.0,False,0.4778882530717282,0.33288535536518504,0.6791664791171701,0.34628112375198505
31,10,Shangela,rank,38.0,False,0.07430679420349652,0.005633253202008099,0.1672938254018171,0.16166057219980898
31,10,Gabby Windey,rank,40.0,False,0.23601126293699773,0.08030634677127066,0.39834625462018214,0.31803990784891145
32,1,Jamie Lynn Spears,rank,15.0,False,0.058801232774709236,-0.0022208227239204695,0.15564028383422834,0.1578611065581488
32,1,Mira Sorvino,rank,17.0,False,0.07902009617116504,0.0001597676649579688,0.16495906471580893,0.16479929705085095
32,1,Barry Williams,rank,16.0,False,0.07352414286299175,-0.021956259671205004,0.3412154761509749,0.36317173582217993
32,1,Alyson Hannigan,rank,13.0,False,0.05719206541901568,-0.0205811444054622,0.2054387473825435,0.2260198917880057
32,1,Xochitl Gomez,rank,18.0,False,0.06691859277845327,-0.019105601628311212,0.26872116759889264,0.28782676922720385
32,1,Adrian Peterson,rank,18.0,False,0.059540630612193016,-0.015661062024008562,0.1451232039509958,0.16078426597500434
32,1,Matt Walsh,rank,12.0,True,0.012530221364373059,-0.03783082669471648,0.050117224584814477,0.08794805127953095
32,1,Tyson Beckford,rank,12.0,False,0.09857268976750463,0.009361125372431622,0.27363010489495404,0.26426897952252243
32,1,Jason Mraz,rank,21.0,False,0.0820989462184781,0.005593463072015449,0.2590685222063338,0.25347505913431834
32,1,Lele Pons,rank,19.0,False,0.1314644407930991,0.011840410549739644,0.2684622683019468,0.25662185775220714
32,1,Harry Jowsey,rank,12.0,False,0.06761574482594966,0.013972301457544356,0.15334808993255467,0.1393757884750103
32,1,Mauricio Umansky,rank,15.0,False,0.07167515267223407,-0.00896179906145601,0.24087567946248786,0.24983747852394386
32,1,Charity Lawson,rank,22.0,False,0.06919311603886188,-0.018579361382588408,0.18809221712841093,0.20667157851099932
32,1,Ariana Madix,rank,21.0,False,0.07185292770097094,0.0009170097253927111,0.19214330918851602,0.1912262994631233
32,2,Jamie Lynn Spears,rank,16.0,True,0.01320451745835117,-0.023574345210066794,0.04074552115635972,0.0643198663664265
32,2,Mira Sorvino,rank,18.0,False,0.051857741638049244,0.0058857332263567985,0.11062746784005092,0.10474173461369413
32,2,Barry Williams,rank,15.0,False,0.10076940802618128,0.028861770802082416,0.24053660284889697,0.21167483204681456
32,2,Alyson Hannigan,rank,19.0,False,0.04960532783545294,0.00216896496251278,0.13633686431228287,0.13416789934977008
32,2,Xochitl Gomez,rank,24.0,False,0.05814423058788928,-0.0038220803019457235,0.23069127261381386,0.2345133529157596
32,2,Adrian Peterson,rank,15.0,False,0.13286241708933524,0.03614907353696901,0.37412584311623776,0.33797676957926875
32,2,Tyson Beckford,rank,18.0,False,0.11374081429284591,0.022331788295791542,0.341268356740999,0.31893656844520746
32,2,Jason Mraz,rank,24.0,False,0.05970572536977596,0.00223487295918245,0.16377769493280617,0.1615428219736237
32,2,Lele Pons,rank,21.0,False,0.07354211388260622,0.0035687624162684265,0.17566351782264666,0.17209475540637822
32,2,Harry Jowsey,rank,15.0,False,0.09034232478698577,0.02612400971009414,0.23105201310723797,0.20492800339714384
32,2,Mauricio Umansky,rank,12.0,False,0.09972891464650377,0.04243674210828349,0.19304883766181496,0.15061209555353147
32,2,Charity Lawson,rank,21.0,False,0.08383406343948537,-0.007748044961870617,0.21849284945188288,0.2262408944137535
32,2,Ariana Madix,rank,20.0,False,0.07266240094653557,0.0051450203106623155,0.20847397987052024,0.2033289595598579
32,3,Mira Sorvino,rank,26.0,False,0.0856334666813688,-0.00555244691351809,0.2367702896892262,0.24232273660274428
32,3,Barry Williams,rank,25.0,False,0.07995224763412714,0.00319106895784136,0.18358629071741683,0.18039522175957548
32,3,Alyson Hannigan,rank,24.0,False,0.10766480086163825,0.006180220196600604,0.3328015261067568,0.3266213059101562
32,3,Xochitl Gomez,rank,32.0,False,0.08861191507217128,0.009468710522307869,0.21651028998445665,0.2070415794621488
32,3,Adrian Peterson,rank,22.0,False,0.09825834425418743,0.027511566391042692,0.21300161792289005,0.18549005153184736
