Season,Week,Contestant,Is_Controversial,Actual_Method,Counter_Method,Judges_Score,Judge_Rank,Inferred_Fan_Vote,Fan_Vote_Rank,Result_Actual,Result_Counter,Outcome_Changed,Bias_Actual_Kill_FanLoser,Bias_Counter_Kill_FanLoser
28,8,Hannah Brown,False,rank,percentage,30.9998,2,0.1378922647644915,5,Safe,Safe,False,False,False
28,9,James Van Der Beek,False,rank,percentage,36.0,3,0.224887152918386,1,Safe,Safe,False,False,False
28,9,Kel Mitchell,False,rank,percentage,37.0,2,0.17489184742763944,3,Safe,Safe,False,False,False
28,9,Sean Spicer,True,rank,percentage,25.0,6,0.07977433838707712,6,Eliminated,Eliminated,False,False,False
28,9,Lauren Alaina,False,rank,percentage,35.0,5,0.20341526109977986,2,Safe,Safe,False,False,False
28,9,Ally Brooke,False,rank,percentage,40.0,1,0.16680692360625216,4,Safe,Safe,False,False,False
28,9,Hannah Brown,False,rank,percentage,35.5,4,0.15022447656086527,5,Safe,Safe,False,False,False
28,10,James Van Der Beek,False,rank,percentage,25.5,5,0.047025731532124804,5,Eliminated,Eliminated,False,False,False
28,10,Kel Mitchell,False,rank,percentage,28.5,2,0.15303973515269897,3,Safe,Safe,False,False,False
28,10,Lauren Alaina,False,rank,percentage,27.0,4,0.48068213380832686,1,Safe,Safe,False,False,False
28,10,Ally Brooke,False,rank,percentage,29.5,1,0.19435545570710713,2,Safe,Safe,False,False,False
28,10,Hannah Brown,False,rank,percentage,27.0,4,0.12489694379974191,4,Safe,Safe,False,False,False
29,2,Anne Heche,False,rank,percentage,18.0,11,0.05871531661138621,7,Safe,Safe,False,False,False
29,2,Jesse Metcalfe,False,rank,percentage,20.0,4,0.04537984056883377,10,Safe,Safe,False,False,False
29,2,Chrishell Stause,False,rank,percentage,18.0,11,0.03562354958184666,13,Safe,Safe,False,False,False
29,2,Skai Jackson,False,rank,percentage,15.0,15,0.18489764145360243,1,Safe,Safe,False,False,False
29,2,Justina Machado,False,rank,percentage,21.0,3,0.07970307310622109,4,Safe,Safe,False,False,False
29,2,Charles Oakley,False,rank,percentage,15.0,15,0.01549180388917958,15,Eliminated,Eliminated,False,False,False
29,2,Veron Davis,False,rank,percentage,18.0,11,0.04324096972952188,11,Safe,Safe,False,False,False
29,2,Johnny Weir,False,rank,percentage,18.0,11,0.09265654357772204,3,Safe,Safe,False,False,False
29,2,Nev Schulman,False,rank,percentage,21.0,3,0.05635758583550758,8,Safe,Safe,False,False,False
29,2,AJ McLean,False,rank,percentage,19.0,5,0.027502612926297142,14,Safe,Safe,False,False,False
29,2,Nelly,False,rank,percentage,18.0,11,0.03772124690546411,12,Safe,Safe,False,False,False
29,2,Kaitlyn Bristowe,False,rank,percentage,22.0,1,0.06151716689705755,6,Safe,Safe,False,False,False
29,2,Carole Baskin,False,rank,percentage,16.0,13,0.13957395089219438,2,Safe,Safe,False,False,False
29,2,Monica Aldama,False,rank,percentage,16.0,13,0.07006439528408336,5,Safe,Safe,False,False,False
29,2,Jeannie Mai,False,rank,percentage,18.0,11,0.051554302741082025,9,Safe,Safe,False,False,False
29,3,Anne Heche,False,rank,percentage,15.0,13,0.0710933368612795,4,Safe,Safe,False,False,False
29,3,Jesse Metcalfe,False,rank,percentage,20.0,9,0.05337875416221319,12,Safe,Safe,False,False,False
29,3,Chrishell Stause,False,rank,percentage,22.0,6,0.06817389627111582,5,Safe,Safe,False,False,False
29,3,Skai Jackson,False,rank,percentage,18.0,12,0.05441425672255584,10,Safe,Safe,False,False,False
29,3,Justina Machado,False,rank,percentage,19.0,10,0.05862196372817514,9,Safe,Safe,False,False,False
29,3,Veron Davis,False,rank,percentage,22.0,6,0.05328021829388124,13,Safe,Safe,False,False,False
29,3,Johnny Weir,False,rank,percentage,24.0,2,0.05440765347475856,11,Safe,Safe,False,False,False
29,3,Nev Schulman,False,rank,percentage,24.0,2,0.06146150307323323,8,Safe,Safe,False,False,False
29,3,AJ McLean,False,rank,percentage,21.0,8,0.061505449253773666,7,Safe,Safe,False,False,False
29,3,Nelly,False,rank,percentage,18.0,12,0.06381919597699946,6,Safe,Safe,False,False,False
29,3,Kaitlyn Bristowe,False,rank,percentage,23.0,3,0.09160986015223457,2,Safe,Safe,False,False,False
29,3,Carole Baskin,False,rank,percentage,12.0,14,0.023294767736709014,14,Eliminated,Eliminated,False,False,False
29,3,Monica Aldama,False,rank,percentage,21.0,8,0.2000735612413782,1,Safe,Safe,False,False,False
29,3,Jeannie Mai,False,rank,percentage,22.0,6,0.0848655830516925,3,Safe,Safe,False,False,False
29,4,Anne Heche,False,rank,percentage,21.0,13,0.016013003068701456,13,Eliminated,Eliminated,False,False,False
29,4,Jesse Metcalfe,False,rank,percentage,21.0,13,0.1262878838040953,1,Safe,Safe,False,False,False
29,4,Chrishell Stause,False,rank,percentage,22.0,9,0.04209960793820903,12,Safe,Safe,False,False,False
29,4,Skai Jackson,False,rank,percentage,28.0,1,0.07027583595813276,7,Safe,Safe,False,False,False
29,4,Justina Machado,False,rank,percentage,24.0,7,0.0570319436674926,11,Safe,Safe,False,False,False
29,4,Veron Davis,False,rank,percentage,22.0,9,0.10665805913544951,3,Safe,Safe,False,False,False
29,4,Johnny Weir,False,rank,percentage,24.0,7,0.06643235514604492,8,Safe,Safe,False,False,False
29,4,Nev Schulman,False,rank,percentage,24.0,7,0.10409148832578217,4,Safe,Safe,False,False,False
29,4,AJ McLean,False,rank,percentage,24.0,7,0.12594997479005474,2,Safe,Safe,False,False,False
29,4,Nelly,False,rank,percentage,21.0,13,0.07509195065715563,6,Safe,Safe,False,False,False
29,4,Kaitlyn Bristowe,False,rank,percentage,25.0,2,0.0661067596778682,9,Safe,Safe,False,False,False
29,4,Monica Aldama,False,rank,percentage,24.0,7,0.06457056903428764,10,Safe,Safe,False,False,False
29,4,Jeannie Mai,False,rank,percentage,21.0,13,0.07939056879672586,5,Safe,Safe,False,False,False
29,5,Jesse Metcalfe,False,rank,percentage,19.0,12,0.01948379836035794,12,Eliminated,Eliminated,False,False,False
29,5,Chrishell Stause,False,rank,percentage,19.0,12,0.10454695909668132,3,Safe,Safe,False,False,False
29,5,Skai Jackson,False,rank,percentage,24.0,9,0.07299283648856465,8,Safe,Safe,False,False,False
29,5,Justina Machado,False,rank,percentage,24.0,9,0.0697125576267656,9,Safe,Safe,False,False,False
29,5,Veron Davis,False,rank,percentage,21.0,10,0.10010793562725578,4,Safe,Safe,False,False,False
29,5,Johnny Weir,False,rank,percentage,29.0,1,0.14998149778243375,1,Safe,Safe,False,False,False
29,5,Nev Schulman,False,rank,percentage,26.0,4,0.05597970512836701,11,Safe,Safe,False,False,False
29,5,AJ McLean,False,rank,percentage,24.0,9,0.07752824413041673,6,Safe,Safe,False,False,False
29,5,Nelly,False,rank,percentage,24.0,9,0.07414629808265548,7,Safe,Safe,False,False,False
29,5,Kaitlyn Bristowe,False,rank,percentage,27.0,2,0.11421053785157746,2,Safe,Safe,False,False,False
29,5,Monica Aldama,False,rank,percentage,26.0,4,0.06800796883387329,10,Safe,Safe,False,False,False
29,5,Jeannie Mai,False,rank,percentage,24.0,9,0.09330166099105147,5,Safe,Safe,False,False,False
29,6,Chrishell Stause,False,rank,percentage,24.0,8,0.08697168845217697,7,Safe,Safe,False,False,False
29,6,Skai Jackson,False,rank,percentage,18.0,11,0.08778469871517422,6,Safe,Safe,False,False,False
29,6,Justina Machado,False,rank,percentage,27.0,4,0.14582740725566845,2,Safe,Safe,False,False,False
29,6,Veron Davis,False,rank,percentage,21.0,10,0.029574870276080294,11,Eliminated,Eliminated,False,False,False
29,6,Johnny Weir,False,rank,percentage,22.0,9,0.1487769663642878,1,Safe,Safe,False,False,False
29,6,Nev Schulman,False,rank,percentage,26.0,5,0.07135738595386248,9,Safe,Safe,False,False,False
29,6,AJ McLean,False,rank,percentage,27.0,4,0.09517682680019669,5,Safe,Safe,False,False,False
29,6,Nelly,False,rank,percentage,24.0,8,0.08568971483053159,8,Safe,Safe,False,False,False
29,6,Kaitlyn Bristowe,False,rank,percentage,27.0,4,0.052181027335767266,10,Safe,Safe,False,False,False
29,6,Monica Aldama,False,rank,percentage,27.0,4,0.09812753744523038,4,Safe,Safe,False,False,False
29,6,Jeannie Mai,False,rank,percentage,25.0,6,0.09853187657102462,3,Safe,Safe,False,False,False
29,7,Chrishell Stause,False,rank,percentage,26.0,7,0.050411970218047705,9,Safe,Safe,False,False,False
29,7,Skai Jackson,False,rank,percentage,27.0,4,0.08069807569246779,6,Safe,Safe,False,False,False
29,7,Justina Machado,False,rank,percentage,26.0,7,0.2249627765011973,1,Safe,Safe,False,False,False
29,7,Johnny Weir,False,rank,percentage,27.0,4,0.051878978853692734,8,Safe,Safe,False,False,False
29,7,Nev Schulman,False,rank,percentage,30.0,1,0.11792207720793156,4,Safe,Safe,False,False,False
29,7,AJ McLean,False,rank,percentage,26.0,7,0.12029446664436444,3,Safe,Safe,False,False,False
29,7,Nelly,False,rank,percentage,27.0,4,0.12879885104289834,2,Safe,Safe,False,False,False
29,7,Kaitlyn Bristowe,False,rank,percentage,24.0,9,0.1153752091922704,5,Safe,Safe,False,False,False
29,7,Monica Aldama,False,rank,percentage,22.0,10,0.03524042526181796,10,Eliminated,Eliminated,False,False,False
29,7,Jeannie Mai,False,rank,percentage,25.0,8,0.07441716938531187,7,Safe,Safe,False,False,False
29,8,Chrishell Stause,False,rank,percentage,27.0,6,0.053577209194500715,8,Eliminated,Eliminated,False,False,False
29,8,Skai Jackson,False,rank,percentage,26.9998,7,0.12355377196001605,4,Safe,Safe,False,False,False
29,8,Justina Machado,False,rank,percentage,28.9998,3,0.0749316553731364,7,Safe,Safe,False,False,False
29,8,Johnny Weir,False,rank,percentage,30.0,2,0.07861517781676913,6,Safe,Safe,False,False,False
29,8,Nev Schulman,False,rank,percentage,30.0,2,0.08030807121753536,5,Safe,Safe,False,False,False
29,8,AJ McLean,False,rank,percentage,27.0,6,0.13664328111012872,3,Safe,Safe,False,False,False
29,8,Nelly,False,rank,percentage,24.0,8,0.2714086522591672,1,Safe,Safe,False,False,False
29,8,Kaitlyn Bristowe,False,rank,percentage,28.0,4,0.18096218106874684,2,Safe,Safe,False,False,False
29,9,Skai Jackson,False,rank,percentage,28.9998,4,0.09236060434537413,6,Safe,Safe,False,False,False
29,9,Justina Machado,False,rank,percentage,25.9998,5,0.18914442673837367,2,Safe,Safe,False,False,False
29,9,Johnny Weir,False,rank,percentage,30.0,2,0.10782649329380149,4,Safe,Safe,False,False,False
29,9,Nev Schulman,False,rank,percentage,28.9998,4,0.09314112119846464,5,Safe,Safe,False,False,False
29,9,AJ McLean,False,rank,percentage,24.9998,6,0.053397645650426144,7,Eliminated,Eliminated,False,False,False
29,9,Nelly,False,rank,percentage,24.0,7,0.3025984762128662,1,Safe,Safe,False,False,False
29,9,Kaitlyn Bristowe,False,rank,percentage,30.0,2,0.1615312325606941,3,Safe,Safe,False,False,False
29,10,Skai Jackson,False,rank,percentage,28.5,5,0.0877687494863224,5,Safe,Safe,False,False,False
29,10,Justina Machado,False,rank,percentage,29.0,3,0.24955441011298624,2,Safe,Safe,False,False,False
29,10,Johnny Weir,False,rank,percentage,28.5,5,0.06695151227528734,6,Eliminated,Eliminated,False,False,False
29,10,Nev Schulman,False,rank,percentage,30.0,2,0.1184842992214288,4,Safe,Safe,False,False,False
29,10,Nelly,False,rank,percentage,28.0,6,0.3248982047676481,1,Safe,Safe,False,False,False
29,10,Kaitlyn Bristowe,False,rank,percentage,30.0,2,0.15234282413632666,3,Safe,Safe,False,False,False
30,2,Martin Kove,False,rank,percentage,15.0,15,0.016100312194658174,15,Eliminated,Eliminated,False,False,False
30,2,Brian Austin Green,False,rank,percentage,23.0,13,0.06216554100243326,8,Safe,Safe,False,False,False
30,2,Melora Hardin,False,rank,percentage,27.0,7,0.0319594513597579,14,Safe,Safe,False,False,False
30,2,Matt James,False,rank,percentage,22.0,14,0.13545379988323433,1,Safe,Safe,False,False,False
30,2,"Mike ""The Miz"" Mizanin",False,rank,percentage,26.0,8,0.10195392640179178,2,Safe,Safe,False,False,False
30,2,Suni Lee,False,rank,percentage,28.0,4,0.05333439960237971,9,Safe,Safe,False,False,False
30,2,Iman Shumpert,False,rank,percentage,25.0,9,0.05228045926704704,10,Safe,Safe,False,False,False
30,2,Cody Rigsby,False,rank,percentage,24.0,12,0.0913908188623294,4,Safe,Safe,False,False,False
30,2,Melanie C,False,rank,percentage,30.0,3,0.0440958066647711,12,Safe,Safe,False,False,False
30,2,Jimmie Allen,False,rank,percentage,27.0,7,0.04830695309323734,11,Safe,Safe,False,False,False
30,2,Olivia Jade,False,rank,percentage,27.0,7,0.0680134455932072,7,Safe,Safe,False,False,False
30,2,JoJo Siwa,False,rank,percentage,31.0,2,0.08912326490939561,5,Safe,Safe,False,False,False
30,2,Christine Chiu,False,rank,percentage,24.0,12,0.06992363826256229,6,Safe,Safe,False,False,False
30,2,Kenya Moore,False,rank,percentage,24.0,12,0.04371165927576186,13,Safe,Safe,False,False,False
30,2,Amanda Kloots,False,rank,percentage,32.0,1,0.09218652362743268,3,Safe,Safe,False,False,False
30,3,Brian Austin Green,False,rank,percentage,19.0,13,0.11390376474734983,2,Safe,Safe,False,False,False
30,3,Melora Hardin,False,rank,percentage,23.0,4,0.05881858481989055,8,Safe,Safe,False,False,False
30,3,Matt James,False,rank,percentage,20.0,11,0.13453491895108755,1,Safe,Safe,False,False,False
30,3,"Mike ""The Miz"" Mizanin",False,rank,percentage,22.0,6,0.05101090171592771,9,Safe,Safe,False,False,False
30,3,Suni Lee,False,rank,percentage,21.0,9,0.09117361237749776,5,Safe,Safe,False,False,False
30,3,Iman Shumpert,False,rank,percentage,19.0,13,0.10120308294093391,4,Safe,Safe,False,False,False
30,3,Cody Rigsby,False,rank,percentage,18.0,14,0.10169469063422429,3,Safe,Safe,False,False,False
30,3,Melanie C,False,rank,percentage,22.0,6,0.03502109444610436,13,Safe,Safe,False,False,False
30,3,Jimmie Allen,False,rank,percentage,20.0,11,0.08272521404221526,7,Safe,Safe,False,False,False
30,3,Olivia Jade,False,rank,percentage,24.0,3,0.045456955559320944,10,Safe,Safe,False,False,False
30,3,JoJo Siwa,False,rank,percentage,24.0,3,0.04459369215768004,11,Safe,Safe,False,False,False
30,3,Christine Chiu,False,rank,percentage,21.0,9,0.016347258384200317,14,Eliminated,Eliminated,False,False,False
30,3,Kenya Moore,False,rank,percentage,21.0,9,0.08376667871408584,6,Safe,Safe,False,False,False
30,3,Amanda Kloots,False,rank,percentage,24.0,3,0.03974955050948133,12,Safe,Safe,False,False,False
30,4,Brian Austin Green,False,rank,percentage,26.0,13,0.03860380855071519,12,Safe,Safe,False,False,False
30,4,Melora Hardin,False,rank,percentage,36.5,1,0.1016140262597363,3,Safe,Safe,False,False,False
30,4,Matt James,False,rank,percentage,28.5,12,0.023351621937106815,13,Eliminated,Eliminated,False,False,False
30,4,"Mike ""The Miz"" Mizanin",False,rank,percentage,32.5,8,0.07052074736179209,8,Safe,Safe,False,False,False
30,4,Suni Lee,False,rank,percentage,34.0,5,0.11661702393876174,2,Safe,Safe,False,False,False
30,4,Iman Shumpert,False,rank,percentage,31.5,9,0.08819550391498893,5,Safe,Safe,False,False,False
30,4,Cody Rigsby,False,rank,percentage,29.0,11,0.14103049170408763,1,Safe,Safe,False,False,False
30,4,Melanie C,False,rank,percentage,33.0,6,0.04375398086715609,11,Safe,Safe,False,False,False
30,4,Jimmie Allen,False,rank,percentage,32.5,8,0.08671903066479685,6,Safe,Safe,False,False,False
30,4,Olivia Jade,False,rank,percentage,35.0,3,0.06448479505743934,9,Safe,Safe,False,False,False
30,4,JoJo Siwa,False,rank,percentage,35.0,3,0.08993265647450445,4,Safe,Safe,False,False,False
30,4,Kenya Moore,False,rank,percentage,29.5,10,0.0808500784981118,7,Safe,Safe,False,False,False
30,4,Amanda Kloots,False,rank,percentage,34.0,5,0.054326234770802784,10,Safe,Safe,False,False,False
30,5,Melora Hardin,False,rank,percentage,36.0,7,0.15531595915446553,1,Safe,Safe,False,False,False
30,5,"Mike ""The Miz"" Mizanin",False,rank,percentage,32.0,10,0.09272773748898946,5,Safe,Safe,False,False,False
30,5,Suni Lee,False,rank,percentage,36.0,7,0.13958502048366975,2,Safe,Safe,False,False,False
30,5,Iman Shumpert,False,rank,percentage,28.0,11,0.10868537456762828,3,Safe,Safe,False,False,False
30,5,Cody Rigsby,False,rank,percentage,32.0,10,0.0926618386032829,6,Safe,Safe,False,False,False
30,5,Melanie C,False,rank,percentage,36.0,7,0.015927084348141017,11,Eliminated,Eliminated,False,False,False
30,5,Jimmie Allen,False,rank,percentage,34.0,8,0.10522605985891276,4,Safe,Safe,False,False,False
30,5,Olivia Jade,False,rank,percentage,36.0,7,0.08358386151821856,7,Safe,Safe,False,False,False
30,5,JoJo Siwa,False,rank,percentage,40.0,1,0.05798020349244684,10,Safe,Safe,False,False,False
30,5,Kenya Moore,False,rank,percentage,36.0,7,0.07086743957527371,9,Safe,Safe,False,False,False
30,5,Amanda Kloots,False,rank,percentage,39.0,2,0.07743942090896991,8,Safe,Safe,False,False,False
30,6,Melora Hardin,False,rank,percentage,34.0,9,0.08731863747617957,7,Safe,Safe,False,False,False
30,6,"Mike ""The Miz"" Mizanin",False,rank,percentage,34.0,9,0.10660590395303594,4,Safe,Safe,False,False,False
30,6,Suni Lee,False,rank,percentage,36.0,7,0.13771345643083502,2,Safe,Safe,False,False,False
30,6,Iman Shumpert,False,rank,percentage,40.0,2,0.10004473342619873,5,Safe,Safe,False,False,False
30,6,Cody Rigsby,False,rank,percentage,36.0,7,0.0792276702292959,8,Safe,Safe,False,False,False
30,6,Jimmie Allen,False,rank,percentage,38.0,4,0.18121422335834028,1,Safe,Safe,False,False,False
30,6,Olivia Jade,False,rank,percentage,36.0,7,0.11132257311459602,3,Safe,Safe,False,False,False
30,6,JoJo Siwa,False,rank,percentage,40.0,2,0.09555440278197457,6,Safe,Safe,False,False,False
30,6,Kenya Moore,False,rank,percentage,32.0,10,0.035705405774712776,10,Eliminated,Eliminated,False,False,False
30,6,Amanda Kloots,False,rank,percentage,38.0,4,0.06529299345483111,9,Safe,Safe,False,False,False
30,7,Melora Hardin,False,rank,percentage,38.0,4,0.12997083406528576,2,Safe,Safe,False,False,False
30,7,"Mike ""The Miz"" Mizanin",False,rank,percentage,32.0,9,0.029385757281087947,9,Eliminated,Eliminated,False,False,False
30,7,Suni Lee,False,rank,percentage,34.0,8,0.12448875640018953,5,Safe,Safe,False,False,False
30,7,Iman Shumpert,False,rank,percentage,34.0,8,0.17489667034859702,1,Safe,Safe,False,False,False
30,7,Cody Rigsby,False,rank,percentage,36.0,5,0.07443495145313955,8,Safe,Safe,False,False,False
30,7,Jimmie Allen,False,rank,percentage,38.0,4,0.1085271813662398,6,Safe,Safe,False,False,False
30,7,Olivia Jade,False,rank,percentage,42.0,1,0.10158424455900264,7,Safe,Safe,False,False,False
30,7,JoJo Siwa,False,rank,percentage,39.0,2,0.12700336817005778,4,Safe,Safe,False,False,False
30,7,Amanda Kloots,False,rank,percentage,34.0,8,0.12970823635640072,3,Safe,Safe,False,False,False
30,8,Melora Hardin,False,rank,percentage,42.0,3,0.13438590652527654,4,Safe,Safe,True,False,False
30,8,Suni Lee,False,rank,percentage,42.0,3,0.12661246615961236,6,Safe,Safe,True,False,False
30,8,Iman Shumpert,False,rank,percentage,35.0,7,0.13053750258155183,5,Safe,Safe,True,False,False
30,8,Cody Rigsby,False,rank,percentage,38.0,5,0.20648004671892417,1,Safe,Safe,True,False,False
30,8,Jimmie Allen,False,rank,percentage,32.0,8,0.059394793120570694,7,Eliminated,Safe,True,False,False
30,8,Olivia Jade,False,rank,percentage,36.0,6,0.03683713596736293,8,Safe,Eliminated,True,False,True
30,8,JoJo Siwa,False,rank,percentage,41.0,4,0.14080697979592274,3,Safe,Safe,True,False,False
30,8,Amanda Kloots,False,rank,percentage,42.0,3,0.16494516913077897,2,Safe,Safe,True,False,False
30,9,Melora Hardin,False,rank,percentage,36.0,5,0.07056447924926808,5,Safe,Safe,False,False,False
30,9,Suni Lee,False,rank,percentage,37.5,4,0.05774453638755015,6,Eliminated,Eliminated,False,False,False
30,9,Iman Shumpert,False,rank,percentage,37.5,4,0.1579970412226736,4,Safe,Safe,False,False,False
30,9,Cody Rigsby,False,rank,percentage,35.5,6,0.2510379691131928,2,Safe,Safe,False,False,False
30,9,JoJo Siwa,False,rank,percentage,40.0,1,0.29775380921128075,1,Safe,Safe,False,False,False
30,9,Amanda Kloots,False,rank,percentage,39.5,2,0.16490216481603645,3,Safe,Safe,False,False,False
31,1,Jason Lewis,False,rank,percentage,18.0,15,0.0005869829297469549,16,Eliminated,Eliminated,False,False,False
31,1,Cheryl Ladd,False,rank,percentage,21.0,11,0.03685534533449658,14,Safe,Safe,False,False,False
31,1,Selma Blair,False,rank,percentage,28.0,5,0.0460258767332265,11,Safe,Safe,False,False,False
31,1,Joseph Baena,False,rank,percentage,23.0,9,0.04119265259756049,12,Safe,Safe,False,False,False
31,1,Trevor Donovan,False,rank,percentage,21.0,11,0.04654665573944864,10,Safe,Safe,False,False,False
31,1,Daniel Durant,False,rank,percentage,27.0,6,0.07648106741510985,3,Safe,Safe,False,False,False
31,1,Wayne Brady,False,rank,percentage,29.0,2,0.1275181835211857,2,Safe,Safe,False,False,False
31,1,Sam Champion,False,rank,percentage,20.0,14,0.06495317544832652,5,Safe,Safe,False,False,False
31,1,Jessie James Decker,False,rank,percentage,20.0,14,0.22677180460592514,1,Safe,Safe,False,False,False
31,1,Jordin Sparks,False,rank,percentage,26.0,7,0.04704099299261909,9,Safe,Safe,False,False,False
31,1,Heidi D'Amelio,False,rank,percentage,24.0,8,0.049916748388666714,7,Safe,Safe,False,False,False
31,1,Charli D'Amelio,False,rank,percentage,32.0,1,0.05951262254812754,6,Safe,Safe,False,False,False
31,1,Teresa Giudice,False,rank,percentage,20.0,14,0.06503390738464415,4,Safe,Safe,False,False,False
31,1,Vinny Guadagnino,False,rank,percentage,17.0,16,0.0493903258447042,8,Safe,Safe,False,False,False
31,1,Shangela,False,rank,percentage,28.0,5,0.02425517873069419,15,Safe,Safe,False,False,False
31,1,Gabby Windey,False,rank,percentage,28.0,5,0.03791847978551855,13,Safe,Safe,False,False,False
31,2,Cheryl Ladd,False,rank,percentage,21.0,15,0.05870633811277893,7,Safe,Safe,False,False,False
31,2,Selma Blair,False,rank,percentage,28.0,8,0.14322205677931665,1,Safe,Safe,False,False,False
31,2,Joseph Baena,False,rank,percentage,24.0,13,0.06849381418505156,5,Safe,Safe,False,False,False
31,2,Trevor Donovan,False,rank,percentage,30.0,4,0.05855782585468042,8,Safe,Safe,False,False,False
31,2,Daniel Durant,False,rank,percentage,29.0,5,0.05626234051946003,10,Safe,Safe,False,False,False
31,2,Wayne Brady,False,rank,percentage,32.0,3,0.04822422373801852,13,Safe,Safe,False,False,False
31,2,Sam Champion,False,rank,percentage,26.0,11,0.12008302882835721,2,Safe,Safe,False,False,False
31,2,Jessie James Decker,False,rank,percentage,25.0,12,0.06045015840245684,6,Safe,Safe,False,False,False
31,2,Jordin Sparks,False,rank,percentage,27.0,10,0.04947947794060143,12,Safe,Safe,False,False,False
31,2,Heidi D'Amelio,False,rank,percentage,28.0,8,0.05106579013193792,11,Safe,Safe,False,False,False
31,2,Charli D'Amelio,False,rank,percentage,32.0,3,0.11256219556451032,3,Safe,Safe,False,False,False
31,2,Teresa Giudice,False,rank,percentage,23.0,14,0.013513823710294253,15,Eliminated,Eliminated,False,False,False
31,2,Vinny Guadagnino,False,rank,percentage,27.0,10,0.07006746655524038,4,Safe,Safe,False,False,False
31,2,Shangela,False,rank,percentage,28.0,8,0.056335975406980814,9,Safe,Safe,False,False,False
31,2,Gabby Windey,False,rank,percentage,32.0,3,0.03297548427031442,14,Safe,Safe,False,False,False
31,3,Cheryl Ladd,False,rank,percentage,24.0,13,0.014864211589620823,14,Eliminated,Eliminated,False,False,False
31,3,Selma Blair,False,rank,percentage,28.0,9,0.04752998469021945,12,Safe,Safe,False,False,False
31,3,Joseph Baena,False,rank,percentage,29.0,8,0.09449814632879412,3,Safe,Safe,False,False,False
31,3,Trevor Donovan,False,rank,percentage,27.0,10,0.055014307249809526,10,Safe,Safe,False,False,False
31,3,Daniel Durant,False,rank,percentage,31.0,5,0.12022654453382296,1,Safe,Safe,False,False,False
31,3,Wayne Brady,False,rank,percentage,33.0,3,0.053965913482012066,11,Safe,Safe,False,False,False
31,3,Sam Champion,False,rank,percentage,25.0,12,0.08950452270505424,4,Safe,Safe,False,False,False
31,3,Jessie James Decker,False,rank,percentage,26.0,11,0.07277117157192303,8,Safe,Safe,False,False,False
31,3,Jordin Sparks,False,rank,percentage,29.0,8,0.0706113073951053,9,Safe,Safe,False,False,False
31,3,Heidi D'Amelio,False,rank,percentage,32.0,4,0.07638964024864862,6,Safe,Safe,False,False,False
31,3,Charli D'Amelio,False,rank,percentage,33.0,3,0.07453604008175398,7,Safe,Safe,False,False,False
31,3,Vinny Guadagnino,False,rank,percentage,23.0,14,0.11317647603476874,2,Safe,Safe,False,False,False
31,3,Shangela,False,rank,percentage,30.0,6,0.0768743440269669,5,Safe,Safe,False,False,False
31,3,Gabby Windey,False,rank,percentage,33.0,3,0.040037390061501164,13,Safe,Safe,False,False,False
31,4,Selma Blair,False,rank,percentage,32.0,7,0.046311571905675745,11,Safe,Safe,False,False,False
31,4,Joseph Baena,False,rank,percentage,28.0,12,0.09325084587185559,3,Safe,Safe,False,False,False
31,4,Trevor Donovan,False,rank,percentage,28.0,12,0.09028103496031506,4,Safe,Safe,False,False,False
31,4,Daniel Durant,False,rank,percentage,29.0,10,0.07468796293571052,5,Safe,Safe,False,False,False
31,4,Wayne Brady,False,rank,percentage,36.0,3,0.05473558981577052,10,Safe,Safe,False,False,False
31,4,Sam Champion,False,rank,percentage,25.0,13,0.014449492046325736,13,Eliminated,Eliminated,False,False,False
31,4,Jessie James Decker,False,rank,percentage,31.0,8,0.10429956548810512,2,Safe,Safe,False,False,False
31,4,Jordin Sparks,False,rank,percentage,34.0,5,0.06702177431929558,6,Safe,Safe,False,False,False
31,4,Heidi D'Amelio,False,rank,percentage,34.0,5,0.23179404371037415,1,Safe,Safe,False,False,False
31,4,Charli D'Amelio,False,rank,percentage,36.0,3,0.05724205380280242,9,Safe,Safe,False,False,False
31,4,Vinny Guadagnino,False,rank,percentage,29.0,10,0.0417406729304285,12,Safe,Safe,False,False,False
31,4,Shangela,False,rank,percentage,32.0,7,0.05761243601714639,8,Safe,Safe,False,False,False
31,4,Gabby Windey,False,rank,percentage,36.0,3,0.06657295619619341,7,Safe,Safe,False,False,False
31,5,Selma Blair,False,rank,percentage,40.0,4,0.045715771024581534,11,Safe,Safe,False,False,False
31,5,Joseph Baena,False,rank,percentage,35.0,10,0.01772761250266379,12,Eliminated,Eliminated,False,False,False
31,5,Trevor Donovan,False,rank,percentage,36.0,8,0.09617513125066522,3,Safe,Safe,False,False,False
31,5,Daniel Durant,False,rank,percentage,33.5,11,0.07242010873583937,8,Safe,Safe,False,False,False
31,5,Wayne Brady,False,rank,percentage,41.0,3,0.06324036384027895,10,Safe,Safe,False,False,False
31,5,Jessie James Decker,False,rank,percentage,36.0,8,0.08210011314674448,5,Safe,Safe,False,False,False
31,5,Jordin Sparks,False,rank,percentage,35.5,9,0.10739985773470101,2,Safe,Safe,False,False,False
31,5,Heidi D'Amelio,False,rank,percentage,39.0,5,0.07084611888309066,9,Safe,Safe,False,False,False
31,5,Charli D'Amelio,False,rank,percentage,42.0,1,0.07834498311755721,7,Safe,Safe,False,False,False
31,5,Vinny Guadagnino,False,rank,percentage,31.0,12,0.19822466232488,1,Safe,Safe,False,False,False
